Image_Paths,Binary_Paths
/content/Master/train2017/000000562556.jpg,/content/Master/Binary_Masks/000000562556.png
/content/Master/train2017/000000087553.jpg,/content/Master/Binary_Masks/000000087553.png
/content/Master/train2017/000000302538.jpg,/content/Master/Binary_Masks/000000302538.png
/content/Master/train2017/000000021280.jpg,/content/Master/Binary_Masks/000000021280.png
/content/Master/train2017/000000415641.jpg,/content/Master/Binary_Masks/000000415641.png
/content/Master/train2017/000000001404.jpg,/content/Master/Binary_Masks/000000001404.png
/content/Master/train2017/000000109386.jpg,/content/Master/Binary_Masks/000000109386.png
/content/Master/train2017/000000291540.jpg,/content/Master/Binary_Masks/000000291540.png
/content/Master/train2017/000000342495.jpg,/content/Master/Binary_Masks/000000342495.png
/content/Master/train2017/000000235069.jpg,/content/Master/Binary_Masks/000000235069.png
/content/Master/train2017/000000232985.jpg,/content/Master/Binary_Masks/000000232985.png
/content/Master/train2017/000000403666.jpg,/content/Master/Binary_Masks/000000403666.png
/content/Master/train2017/000000373569.jpg,/content/Master/Binary_Masks/000000373569.png
/content/Master/train2017/000000034454.jpg,/content/Master/Binary_Masks/000000034454.png
/content/Master/train2017/000000324952.jpg,/content/Master/Binary_Masks/000000324952.png
/content/Master/train2017/000000141056.jpg,/content/Master/Binary_Masks/000000141056.png
/content/Master/train2017/000000058911.jpg,/content/Master/Binary_Masks/000000058911.png
/content/Master/train2017/000000145926.jpg,/content/Master/Binary_Masks/000000145926.png
/content/Master/train2017/000000413522.jpg,/content/Master/Binary_Masks/000000413522.png
/content/Master/train2017/000000261026.jpg,/content/Master/Binary_Masks/000000261026.png
/content/Master/train2017/000000141603.jpg,/content/Master/Binary_Masks/000000141603.png
/content/Master/train2017/000000168282.jpg,/content/Master/Binary_Masks/000000168282.png
/content/Master/train2017/000000544731.jpg,/content/Master/Binary_Masks/000000544731.png
/content/Master/train2017/000000025996.jpg,/content/Master/Binary_Masks/000000025996.png
/content/Master/train2017/000000190554.jpg,/content/Master/Binary_Masks/000000190554.png
/content/Master/train2017/000000007304.jpg,/content/Master/Binary_Masks/000000007304.png
/content/Master/train2017/000000379108.jpg,/content/Master/Binary_Masks/000000379108.png
/content/Master/train2017/000000004172.jpg,/content/Master/Binary_Masks/000000004172.png
/content/Master/train2017/000000276801.jpg,/content/Master/Binary_Masks/000000276801.png
/content/Master/train2017/000000016285.jpg,/content/Master/Binary_Masks/000000016285.png
/content/Master/train2017/000000258679.jpg,/content/Master/Binary_Masks/000000258679.png
/content/Master/train2017/000000539072.jpg,/content/Master/Binary_Masks/000000539072.png
/content/Master/train2017/000000055578.jpg,/content/Master/Binary_Masks/000000055578.png
/content/Master/train2017/000000274034.jpg,/content/Master/Binary_Masks/000000274034.png
/content/Master/train2017/000000486084.jpg,/content/Master/Binary_Masks/000000486084.png
/content/Master/train2017/000000336172.jpg,/content/Master/Binary_Masks/000000336172.png
/content/Master/train2017/000000322710.jpg,/content/Master/Binary_Masks/000000322710.png
/content/Master/train2017/000000409581.jpg,/content/Master/Binary_Masks/000000409581.png
/content/Master/train2017/000000327395.jpg,/content/Master/Binary_Masks/000000327395.png
/content/Master/train2017/000000021051.jpg,/content/Master/Binary_Masks/000000021051.png
/content/Master/train2017/000000113905.jpg,/content/Master/Binary_Masks/000000113905.png
/content/Master/train2017/000000045627.jpg,/content/Master/Binary_Masks/000000045627.png
/content/Master/train2017/000000552507.jpg,/content/Master/Binary_Masks/000000552507.png
/content/Master/train2017/000000092928.jpg,/content/Master/Binary_Masks/000000092928.png
/content/Master/train2017/000000083801.jpg,/content/Master/Binary_Masks/000000083801.png
/content/Master/train2017/000000390731.jpg,/content/Master/Binary_Masks/000000390731.png
/content/Master/train2017/000000537968.jpg,/content/Master/Binary_Masks/000000537968.png
/content/Master/train2017/000000328628.jpg,/content/Master/Binary_Masks/000000328628.png
/content/Master/train2017/000000141554.jpg,/content/Master/Binary_Masks/000000141554.png
/content/Master/train2017/000000118966.jpg,/content/Master/Binary_Masks/000000118966.png
/content/Master/train2017/000000324428.jpg,/content/Master/Binary_Masks/000000324428.png
/content/Master/train2017/000000476341.jpg,/content/Master/Binary_Masks/000000476341.png
/content/Master/train2017/000000193384.jpg,/content/Master/Binary_Masks/000000193384.png
/content/Master/train2017/000000302116.jpg,/content/Master/Binary_Masks/000000302116.png
/content/Master/train2017/000000461389.jpg,/content/Master/Binary_Masks/000000461389.png
/content/Master/train2017/000000537316.jpg,/content/Master/Binary_Masks/000000537316.png
/content/Master/train2017/000000026375.jpg,/content/Master/Binary_Masks/000000026375.png
/content/Master/train2017/000000356654.jpg,/content/Master/Binary_Masks/000000356654.png
/content/Master/train2017/000000541391.jpg,/content/Master/Binary_Masks/000000541391.png
/content/Master/train2017/000000203882.jpg,/content/Master/Binary_Masks/000000203882.png
/content/Master/train2017/000000417570.jpg,/content/Master/Binary_Masks/000000417570.png
/content/Master/train2017/000000450105.jpg,/content/Master/Binary_Masks/000000450105.png
/content/Master/train2017/000000415943.jpg,/content/Master/Binary_Masks/000000415943.png
/content/Master/train2017/000000261603.jpg,/content/Master/Binary_Masks/000000261603.png
/content/Master/train2017/000000231679.jpg,/content/Master/Binary_Masks/000000231679.png
/content/Master/train2017/000000344622.jpg,/content/Master/Binary_Masks/000000344622.png
/content/Master/train2017/000000269913.jpg,/content/Master/Binary_Masks/000000269913.png
/content/Master/train2017/000000040830.jpg,/content/Master/Binary_Masks/000000040830.png
/content/Master/train2017/000000319093.jpg,/content/Master/Binary_Masks/000000319093.png
/content/Master/train2017/000000334758.jpg,/content/Master/Binary_Masks/000000334758.png
/content/Master/train2017/000000309706.jpg,/content/Master/Binary_Masks/000000309706.png
/content/Master/train2017/000000140333.jpg,/content/Master/Binary_Masks/000000140333.png
/content/Master/train2017/000000143948.jpg,/content/Master/Binary_Masks/000000143948.png
/content/Master/train2017/000000090341.jpg,/content/Master/Binary_Masks/000000090341.png
/content/Master/train2017/000000485413.jpg,/content/Master/Binary_Masks/000000485413.png
/content/Master/train2017/000000572749.jpg,/content/Master/Binary_Masks/000000572749.png
/content/Master/train2017/000000187280.jpg,/content/Master/Binary_Masks/000000187280.png
/content/Master/train2017/000000144322.jpg,/content/Master/Binary_Masks/000000144322.png
/content/Master/train2017/000000066067.jpg,/content/Master/Binary_Masks/000000066067.png
/content/Master/train2017/000000006190.jpg,/content/Master/Binary_Masks/000000006190.png
/content/Master/train2017/000000281764.jpg,/content/Master/Binary_Masks/000000281764.png
/content/Master/train2017/000000509049.jpg,/content/Master/Binary_Masks/000000509049.png
/content/Master/train2017/000000553202.jpg,/content/Master/Binary_Masks/000000553202.png
/content/Master/train2017/000000339793.jpg,/content/Master/Binary_Masks/000000339793.png
/content/Master/train2017/000000473002.jpg,/content/Master/Binary_Masks/000000473002.png
/content/Master/train2017/000000507237.jpg,/content/Master/Binary_Masks/000000507237.png
/content/Master/train2017/000000324262.jpg,/content/Master/Binary_Masks/000000324262.png
/content/Master/train2017/000000261256.jpg,/content/Master/Binary_Masks/000000261256.png
/content/Master/train2017/000000345005.jpg,/content/Master/Binary_Masks/000000345005.png
/content/Master/train2017/000000144582.jpg,/content/Master/Binary_Masks/000000144582.png
/content/Master/train2017/000000391891.jpg,/content/Master/Binary_Masks/000000391891.png
/content/Master/train2017/000000390792.jpg,/content/Master/Binary_Masks/000000390792.png
/content/Master/train2017/000000118447.jpg,/content/Master/Binary_Masks/000000118447.png
/content/Master/train2017/000000324395.jpg,/content/Master/Binary_Masks/000000324395.png
/content/Master/train2017/000000289573.jpg,/content/Master/Binary_Masks/000000289573.png
/content/Master/train2017/000000146440.jpg,/content/Master/Binary_Masks/000000146440.png
/content/Master/train2017/000000217397.jpg,/content/Master/Binary_Masks/000000217397.png
/content/Master/train2017/000000344205.jpg,/content/Master/Binary_Masks/000000344205.png
/content/Master/train2017/000000576810.jpg,/content/Master/Binary_Masks/000000576810.png
/content/Master/train2017/000000275268.jpg,/content/Master/Binary_Masks/000000275268.png
/content/Master/train2017/000000357673.jpg,/content/Master/Binary_Masks/000000357673.png
/content/Master/train2017/000000016526.jpg,/content/Master/Binary_Masks/000000016526.png
/content/Master/train2017/000000449220.jpg,/content/Master/Binary_Masks/000000449220.png
/content/Master/train2017/000000399465.jpg,/content/Master/Binary_Masks/000000399465.png
/content/Master/train2017/000000531264.jpg,/content/Master/Binary_Masks/000000531264.png
/content/Master/train2017/000000358748.jpg,/content/Master/Binary_Masks/000000358748.png
/content/Master/train2017/000000048658.jpg,/content/Master/Binary_Masks/000000048658.png
/content/Master/train2017/000000529166.jpg,/content/Master/Binary_Masks/000000529166.png
/content/Master/train2017/000000292618.jpg,/content/Master/Binary_Masks/000000292618.png
/content/Master/train2017/000000112619.jpg,/content/Master/Binary_Masks/000000112619.png
/content/Master/train2017/000000323010.jpg,/content/Master/Binary_Masks/000000323010.png
/content/Master/train2017/000000116354.jpg,/content/Master/Binary_Masks/000000116354.png
/content/Master/train2017/000000376123.jpg,/content/Master/Binary_Masks/000000376123.png
/content/Master/train2017/000000540775.jpg,/content/Master/Binary_Masks/000000540775.png
/content/Master/train2017/000000327864.jpg,/content/Master/Binary_Masks/000000327864.png
/content/Master/train2017/000000289682.jpg,/content/Master/Binary_Masks/000000289682.png
/content/Master/train2017/000000153634.jpg,/content/Master/Binary_Masks/000000153634.png
/content/Master/train2017/000000355192.jpg,/content/Master/Binary_Masks/000000355192.png
/content/Master/train2017/000000156043.jpg,/content/Master/Binary_Masks/000000156043.png
/content/Master/train2017/000000154892.jpg,/content/Master/Binary_Masks/000000154892.png
/content/Master/train2017/000000052609.jpg,/content/Master/Binary_Masks/000000052609.png
/content/Master/train2017/000000143158.jpg,/content/Master/Binary_Masks/000000143158.png
/content/Master/train2017/000000421588.jpg,/content/Master/Binary_Masks/000000421588.png
/content/Master/train2017/000000100850.jpg,/content/Master/Binary_Masks/000000100850.png
/content/Master/train2017/000000267499.jpg,/content/Master/Binary_Masks/000000267499.png
/content/Master/train2017/000000230109.jpg,/content/Master/Binary_Masks/000000230109.png
/content/Master/train2017/000000201069.jpg,/content/Master/Binary_Masks/000000201069.png
/content/Master/train2017/000000202747.jpg,/content/Master/Binary_Masks/000000202747.png
/content/Master/train2017/000000327843.jpg,/content/Master/Binary_Masks/000000327843.png
/content/Master/train2017/000000089652.jpg,/content/Master/Binary_Masks/000000089652.png
/content/Master/train2017/000000114348.jpg,/content/Master/Binary_Masks/000000114348.png
/content/Master/train2017/000000481267.jpg,/content/Master/Binary_Masks/000000481267.png
/content/Master/train2017/000000081064.jpg,/content/Master/Binary_Masks/000000081064.png
/content/Master/train2017/000000163273.jpg,/content/Master/Binary_Masks/000000163273.png
/content/Master/train2017/000000308103.jpg,/content/Master/Binary_Masks/000000308103.png
/content/Master/train2017/000000487931.jpg,/content/Master/Binary_Masks/000000487931.png
/content/Master/train2017/000000329707.jpg,/content/Master/Binary_Masks/000000329707.png
/content/Master/train2017/000000400822.jpg,/content/Master/Binary_Masks/000000400822.png
/content/Master/train2017/000000473695.jpg,/content/Master/Binary_Masks/000000473695.png
/content/Master/train2017/000000315549.jpg,/content/Master/Binary_Masks/000000315549.png
/content/Master/train2017/000000533173.jpg,/content/Master/Binary_Masks/000000533173.png
/content/Master/train2017/000000261073.jpg,/content/Master/Binary_Masks/000000261073.png
/content/Master/train2017/000000349934.jpg,/content/Master/Binary_Masks/000000349934.png
/content/Master/train2017/000000118412.jpg,/content/Master/Binary_Masks/000000118412.png
/content/Master/train2017/000000571673.jpg,/content/Master/Binary_Masks/000000571673.png
/content/Master/train2017/000000158501.jpg,/content/Master/Binary_Masks/000000158501.png
/content/Master/train2017/000000287570.jpg,/content/Master/Binary_Masks/000000287570.png
/content/Master/train2017/000000392183.jpg,/content/Master/Binary_Masks/000000392183.png
/content/Master/train2017/000000519157.jpg,/content/Master/Binary_Masks/000000519157.png
/content/Master/train2017/000000424927.jpg,/content/Master/Binary_Masks/000000424927.png
/content/Master/train2017/000000183964.jpg,/content/Master/Binary_Masks/000000183964.png
/content/Master/train2017/000000400603.jpg,/content/Master/Binary_Masks/000000400603.png
/content/Master/train2017/000000553067.jpg,/content/Master/Binary_Masks/000000553067.png
/content/Master/train2017/000000296385.jpg,/content/Master/Binary_Masks/000000296385.png
/content/Master/train2017/000000485381.jpg,/content/Master/Binary_Masks/000000485381.png
/content/Master/train2017/000000210249.jpg,/content/Master/Binary_Masks/000000210249.png
/content/Master/train2017/000000026748.jpg,/content/Master/Binary_Masks/000000026748.png
/content/Master/train2017/000000496401.jpg,/content/Master/Binary_Masks/000000496401.png
/content/Master/train2017/000000075682.jpg,/content/Master/Binary_Masks/000000075682.png
/content/Master/train2017/000000188852.jpg,/content/Master/Binary_Masks/000000188852.png
/content/Master/train2017/000000394896.jpg,/content/Master/Binary_Masks/000000394896.png
/content/Master/train2017/000000510366.jpg,/content/Master/Binary_Masks/000000510366.png
/content/Master/train2017/000000081177.jpg,/content/Master/Binary_Masks/000000081177.png
/content/Master/train2017/000000523281.jpg,/content/Master/Binary_Masks/000000523281.png
/content/Master/train2017/000000287197.jpg,/content/Master/Binary_Masks/000000287197.png
/content/Master/train2017/000000268620.jpg,/content/Master/Binary_Masks/000000268620.png
/content/Master/train2017/000000029639.jpg,/content/Master/Binary_Masks/000000029639.png
/content/Master/train2017/000000200201.jpg,/content/Master/Binary_Masks/000000200201.png
/content/Master/train2017/000000437711.jpg,/content/Master/Binary_Masks/000000437711.png
/content/Master/train2017/000000469198.jpg,/content/Master/Binary_Masks/000000469198.png
/content/Master/train2017/000000478224.jpg,/content/Master/Binary_Masks/000000478224.png
/content/Master/train2017/000000361027.jpg,/content/Master/Binary_Masks/000000361027.png
/content/Master/train2017/000000501271.jpg,/content/Master/Binary_Masks/000000501271.png
/content/Master/train2017/000000528849.jpg,/content/Master/Binary_Masks/000000528849.png
/content/Master/train2017/000000123469.jpg,/content/Master/Binary_Masks/000000123469.png
/content/Master/train2017/000000426897.jpg,/content/Master/Binary_Masks/000000426897.png
/content/Master/train2017/000000533810.jpg,/content/Master/Binary_Masks/000000533810.png
/content/Master/train2017/000000392659.jpg,/content/Master/Binary_Masks/000000392659.png
/content/Master/train2017/000000097032.jpg,/content/Master/Binary_Masks/000000097032.png
/content/Master/train2017/000000154057.jpg,/content/Master/Binary_Masks/000000154057.png
/content/Master/train2017/000000028719.jpg,/content/Master/Binary_Masks/000000028719.png
/content/Master/train2017/000000111922.jpg,/content/Master/Binary_Masks/000000111922.png
/content/Master/train2017/000000221202.jpg,/content/Master/Binary_Masks/000000221202.png
/content/Master/train2017/000000409375.jpg,/content/Master/Binary_Masks/000000409375.png
/content/Master/train2017/000000575897.jpg,/content/Master/Binary_Masks/000000575897.png
/content/Master/train2017/000000141947.jpg,/content/Master/Binary_Masks/000000141947.png
/content/Master/train2017/000000175190.jpg,/content/Master/Binary_Masks/000000175190.png
/content/Master/train2017/000000012805.jpg,/content/Master/Binary_Masks/000000012805.png
/content/Master/train2017/000000154245.jpg,/content/Master/Binary_Masks/000000154245.png
/content/Master/train2017/000000156747.jpg,/content/Master/Binary_Masks/000000156747.png
/content/Master/train2017/000000291251.jpg,/content/Master/Binary_Masks/000000291251.png
/content/Master/train2017/000000517515.jpg,/content/Master/Binary_Masks/000000517515.png
/content/Master/train2017/000000123766.jpg,/content/Master/Binary_Masks/000000123766.png
/content/Master/train2017/000000560890.jpg,/content/Master/Binary_Masks/000000560890.png
/content/Master/train2017/000000491062.jpg,/content/Master/Binary_Masks/000000491062.png
/content/Master/train2017/000000533407.jpg,/content/Master/Binary_Masks/000000533407.png
/content/Master/train2017/000000302159.jpg,/content/Master/Binary_Masks/000000302159.png
/content/Master/train2017/000000264151.jpg,/content/Master/Binary_Masks/000000264151.png
/content/Master/train2017/000000421597.jpg,/content/Master/Binary_Masks/000000421597.png
/content/Master/train2017/000000182411.jpg,/content/Master/Binary_Masks/000000182411.png
/content/Master/train2017/000000483517.jpg,/content/Master/Binary_Masks/000000483517.png
/content/Master/train2017/000000485724.jpg,/content/Master/Binary_Masks/000000485724.png
/content/Master/train2017/000000300067.jpg,/content/Master/Binary_Masks/000000300067.png
/content/Master/train2017/000000027299.jpg,/content/Master/Binary_Masks/000000027299.png
/content/Master/train2017/000000311635.jpg,/content/Master/Binary_Masks/000000311635.png
/content/Master/train2017/000000091642.jpg,/content/Master/Binary_Masks/000000091642.png
/content/Master/train2017/000000195682.jpg,/content/Master/Binary_Masks/000000195682.png
/content/Master/train2017/000000221513.jpg,/content/Master/Binary_Masks/000000221513.png
/content/Master/train2017/000000364833.jpg,/content/Master/Binary_Masks/000000364833.png
/content/Master/train2017/000000443688.jpg,/content/Master/Binary_Masks/000000443688.png
/content/Master/train2017/000000361454.jpg,/content/Master/Binary_Masks/000000361454.png
/content/Master/train2017/000000067259.jpg,/content/Master/Binary_Masks/000000067259.png
/content/Master/train2017/000000249404.jpg,/content/Master/Binary_Masks/000000249404.png
/content/Master/train2017/000000220722.jpg,/content/Master/Binary_Masks/000000220722.png
/content/Master/train2017/000000328068.jpg,/content/Master/Binary_Masks/000000328068.png
/content/Master/train2017/000000347297.jpg,/content/Master/Binary_Masks/000000347297.png
/content/Master/train2017/000000211281.jpg,/content/Master/Binary_Masks/000000211281.png
/content/Master/train2017/000000558661.jpg,/content/Master/Binary_Masks/000000558661.png
/content/Master/train2017/000000330572.jpg,/content/Master/Binary_Masks/000000330572.png
/content/Master/train2017/000000448560.jpg,/content/Master/Binary_Masks/000000448560.png
/content/Master/train2017/000000255660.jpg,/content/Master/Binary_Masks/000000255660.png
/content/Master/train2017/000000324692.jpg,/content/Master/Binary_Masks/000000324692.png
/content/Master/train2017/000000412471.jpg,/content/Master/Binary_Masks/000000412471.png
/content/Master/train2017/000000089095.jpg,/content/Master/Binary_Masks/000000089095.png
/content/Master/train2017/000000074176.jpg,/content/Master/Binary_Masks/000000074176.png
/content/Master/train2017/000000148452.jpg,/content/Master/Binary_Masks/000000148452.png
/content/Master/train2017/000000142263.jpg,/content/Master/Binary_Masks/000000142263.png
/content/Master/train2017/000000063035.jpg,/content/Master/Binary_Masks/000000063035.png
/content/Master/train2017/000000387724.jpg,/content/Master/Binary_Masks/000000387724.png
/content/Master/train2017/000000212866.jpg,/content/Master/Binary_Masks/000000212866.png
/content/Master/train2017/000000519055.jpg,/content/Master/Binary_Masks/000000519055.png
/content/Master/train2017/000000035031.jpg,/content/Master/Binary_Masks/000000035031.png
/content/Master/train2017/000000335479.jpg,/content/Master/Binary_Masks/000000335479.png
/content/Master/train2017/000000299649.jpg,/content/Master/Binary_Masks/000000299649.png
/content/Master/train2017/000000348822.jpg,/content/Master/Binary_Masks/000000348822.png
/content/Master/train2017/000000211725.jpg,/content/Master/Binary_Masks/000000211725.png
/content/Master/train2017/000000578261.jpg,/content/Master/Binary_Masks/000000578261.png
/content/Master/train2017/000000291658.jpg,/content/Master/Binary_Masks/000000291658.png
/content/Master/train2017/000000340535.jpg,/content/Master/Binary_Masks/000000340535.png
/content/Master/train2017/000000419194.jpg,/content/Master/Binary_Masks/000000419194.png
/content/Master/train2017/000000326058.jpg,/content/Master/Binary_Masks/000000326058.png
/content/Master/train2017/000000097504.jpg,/content/Master/Binary_Masks/000000097504.png
/content/Master/train2017/000000318225.jpg,/content/Master/Binary_Masks/000000318225.png
/content/Master/train2017/000000424435.jpg,/content/Master/Binary_Masks/000000424435.png
/content/Master/train2017/000000328662.jpg,/content/Master/Binary_Masks/000000328662.png
/content/Master/train2017/000000152942.jpg,/content/Master/Binary_Masks/000000152942.png
/content/Master/train2017/000000460045.jpg,/content/Master/Binary_Masks/000000460045.png
/content/Master/train2017/000000541293.jpg,/content/Master/Binary_Masks/000000541293.png
/content/Master/train2017/000000074997.jpg,/content/Master/Binary_Masks/000000074997.png
/content/Master/train2017/000000000328.jpg,/content/Master/Binary_Masks/000000000328.png
/content/Master/train2017/000000111262.jpg,/content/Master/Binary_Masks/000000111262.png
/content/Master/train2017/000000454044.jpg,/content/Master/Binary_Masks/000000454044.png
/content/Master/train2017/000000355539.jpg,/content/Master/Binary_Masks/000000355539.png
/content/Master/train2017/000000192627.jpg,/content/Master/Binary_Masks/000000192627.png
/content/Master/train2017/000000116804.jpg,/content/Master/Binary_Masks/000000116804.png
/content/Master/train2017/000000497565.jpg,/content/Master/Binary_Masks/000000497565.png
/content/Master/train2017/000000579947.jpg,/content/Master/Binary_Masks/000000579947.png
/content/Master/train2017/000000216462.jpg,/content/Master/Binary_Masks/000000216462.png
/content/Master/train2017/000000019157.jpg,/content/Master/Binary_Masks/000000019157.png
/content/Master/train2017/000000012524.jpg,/content/Master/Binary_Masks/000000012524.png
/content/Master/train2017/000000260608.jpg,/content/Master/Binary_Masks/000000260608.png
/content/Master/train2017/000000012733.jpg,/content/Master/Binary_Masks/000000012733.png
/content/Master/train2017/000000369202.jpg,/content/Master/Binary_Masks/000000369202.png
/content/Master/train2017/000000497177.jpg,/content/Master/Binary_Masks/000000497177.png
/content/Master/train2017/000000220988.jpg,/content/Master/Binary_Masks/000000220988.png
/content/Master/train2017/000000299618.jpg,/content/Master/Binary_Masks/000000299618.png
/content/Master/train2017/000000332316.jpg,/content/Master/Binary_Masks/000000332316.png
/content/Master/train2017/000000124617.jpg,/content/Master/Binary_Masks/000000124617.png
/content/Master/train2017/000000006338.jpg,/content/Master/Binary_Masks/000000006338.png
/content/Master/train2017/000000535889.jpg,/content/Master/Binary_Masks/000000535889.png
/content/Master/train2017/000000492363.jpg,/content/Master/Binary_Masks/000000492363.png
/content/Master/train2017/000000401759.jpg,/content/Master/Binary_Masks/000000401759.png
/content/Master/train2017/000000036373.jpg,/content/Master/Binary_Masks/000000036373.png
/content/Master/train2017/000000504039.jpg,/content/Master/Binary_Masks/000000504039.png
/content/Master/train2017/000000388417.jpg,/content/Master/Binary_Masks/000000388417.png
/content/Master/train2017/000000022411.jpg,/content/Master/Binary_Masks/000000022411.png
/content/Master/train2017/000000040957.jpg,/content/Master/Binary_Masks/000000040957.png
/content/Master/train2017/000000341838.jpg,/content/Master/Binary_Masks/000000341838.png
/content/Master/train2017/000000511373.jpg,/content/Master/Binary_Masks/000000511373.png
/content/Master/train2017/000000022199.jpg,/content/Master/Binary_Masks/000000022199.png
/content/Master/train2017/000000318231.jpg,/content/Master/Binary_Masks/000000318231.png
/content/Master/train2017/000000068786.jpg,/content/Master/Binary_Masks/000000068786.png
/content/Master/train2017/000000527628.jpg,/content/Master/Binary_Masks/000000527628.png
/content/Master/train2017/000000059610.jpg,/content/Master/Binary_Masks/000000059610.png
/content/Master/train2017/000000137886.jpg,/content/Master/Binary_Masks/000000137886.png
/content/Master/train2017/000000238304.jpg,/content/Master/Binary_Masks/000000238304.png
/content/Master/train2017/000000509864.jpg,/content/Master/Binary_Masks/000000509864.png
/content/Master/train2017/000000182353.jpg,/content/Master/Binary_Masks/000000182353.png
/content/Master/train2017/000000482201.jpg,/content/Master/Binary_Masks/000000482201.png
/content/Master/train2017/000000081009.jpg,/content/Master/Binary_Masks/000000081009.png
/content/Master/train2017/000000309598.jpg,/content/Master/Binary_Masks/000000309598.png
/content/Master/train2017/000000572998.jpg,/content/Master/Binary_Masks/000000572998.png
/content/Master/train2017/000000009885.jpg,/content/Master/Binary_Masks/000000009885.png
/content/Master/train2017/000000089515.jpg,/content/Master/Binary_Masks/000000089515.png
/content/Master/train2017/000000506701.jpg,/content/Master/Binary_Masks/000000506701.png
/content/Master/train2017/000000266515.jpg,/content/Master/Binary_Masks/000000266515.png
/content/Master/train2017/000000006578.jpg,/content/Master/Binary_Masks/000000006578.png
/content/Master/train2017/000000033695.jpg,/content/Master/Binary_Masks/000000033695.png
/content/Master/train2017/000000260040.jpg,/content/Master/Binary_Masks/000000260040.png
/content/Master/train2017/000000251370.jpg,/content/Master/Binary_Masks/000000251370.png
/content/Master/train2017/000000553141.jpg,/content/Master/Binary_Masks/000000553141.png
/content/Master/train2017/000000255522.jpg,/content/Master/Binary_Masks/000000255522.png
/content/Master/train2017/000000440153.jpg,/content/Master/Binary_Masks/000000440153.png
/content/Master/train2017/000000521292.jpg,/content/Master/Binary_Masks/000000521292.png
/content/Master/train2017/000000555456.jpg,/content/Master/Binary_Masks/000000555456.png
/content/Master/train2017/000000121211.jpg,/content/Master/Binary_Masks/000000121211.png
/content/Master/train2017/000000014870.jpg,/content/Master/Binary_Masks/000000014870.png
/content/Master/train2017/000000125735.jpg,/content/Master/Binary_Masks/000000125735.png
/content/Master/train2017/000000013465.jpg,/content/Master/Binary_Masks/000000013465.png
/content/Master/train2017/000000278258.jpg,/content/Master/Binary_Masks/000000278258.png
/content/Master/train2017/000000293741.jpg,/content/Master/Binary_Masks/000000293741.png
/content/Master/train2017/000000045976.jpg,/content/Master/Binary_Masks/000000045976.png
/content/Master/train2017/000000191277.jpg,/content/Master/Binary_Masks/000000191277.png
/content/Master/train2017/000000198441.jpg,/content/Master/Binary_Masks/000000198441.png
/content/Master/train2017/000000383066.jpg,/content/Master/Binary_Masks/000000383066.png
/content/Master/train2017/000000461558.jpg,/content/Master/Binary_Masks/000000461558.png
/content/Master/train2017/000000377160.jpg,/content/Master/Binary_Masks/000000377160.png
/content/Master/train2017/000000352454.jpg,/content/Master/Binary_Masks/000000352454.png
/content/Master/train2017/000000310156.jpg,/content/Master/Binary_Masks/000000310156.png
/content/Master/train2017/000000194050.jpg,/content/Master/Binary_Masks/000000194050.png
/content/Master/train2017/000000516697.jpg,/content/Master/Binary_Masks/000000516697.png
/content/Master/train2017/000000470501.jpg,/content/Master/Binary_Masks/000000470501.png
/content/Master/train2017/000000452912.jpg,/content/Master/Binary_Masks/000000452912.png
/content/Master/train2017/000000470305.jpg,/content/Master/Binary_Masks/000000470305.png
/content/Master/train2017/000000055119.jpg,/content/Master/Binary_Masks/000000055119.png
/content/Master/train2017/000000083149.jpg,/content/Master/Binary_Masks/000000083149.png
/content/Master/train2017/000000230272.jpg,/content/Master/Binary_Masks/000000230272.png
/content/Master/train2017/000000038411.jpg,/content/Master/Binary_Masks/000000038411.png
/content/Master/train2017/000000533677.jpg,/content/Master/Binary_Masks/000000533677.png
/content/Master/train2017/000000528098.jpg,/content/Master/Binary_Masks/000000528098.png
/content/Master/train2017/000000082462.jpg,/content/Master/Binary_Masks/000000082462.png
/content/Master/train2017/000000326320.jpg,/content/Master/Binary_Masks/000000326320.png
/content/Master/train2017/000000409627.jpg,/content/Master/Binary_Masks/000000409627.png
/content/Master/train2017/000000157920.jpg,/content/Master/Binary_Masks/000000157920.png
/content/Master/train2017/000000173053.jpg,/content/Master/Binary_Masks/000000173053.png
/content/Master/train2017/000000291048.jpg,/content/Master/Binary_Masks/000000291048.png
/content/Master/train2017/000000469599.jpg,/content/Master/Binary_Masks/000000469599.png
/content/Master/train2017/000000245384.jpg,/content/Master/Binary_Masks/000000245384.png
/content/Master/train2017/000000105075.jpg,/content/Master/Binary_Masks/000000105075.png
/content/Master/train2017/000000201622.jpg,/content/Master/Binary_Masks/000000201622.png
/content/Master/train2017/000000339177.jpg,/content/Master/Binary_Masks/000000339177.png
/content/Master/train2017/000000545753.jpg,/content/Master/Binary_Masks/000000545753.png
/content/Master/train2017/000000300082.jpg,/content/Master/Binary_Masks/000000300082.png
/content/Master/train2017/000000282145.jpg,/content/Master/Binary_Masks/000000282145.png
/content/Master/train2017/000000192501.jpg,/content/Master/Binary_Masks/000000192501.png
/content/Master/train2017/000000033481.jpg,/content/Master/Binary_Masks/000000033481.png
/content/Master/train2017/000000458646.jpg,/content/Master/Binary_Masks/000000458646.png
/content/Master/train2017/000000030566.jpg,/content/Master/Binary_Masks/000000030566.png
/content/Master/train2017/000000556730.jpg,/content/Master/Binary_Masks/000000556730.png
